"Date","SKEW","VIX_lag1","VIX_sq_lag1","RealizedVol_lag1","MarketReturn_lag1","Sentiment_lag1","PC_Ratio_lag1","VIX_Sentiment_Interaction_lag1","VIX_lag1_centered","Sentiment_lag1_centered","VIX_Sent_Interact_centered_lag1"
2015-02-11,128.39,17.23,296.8729,0.155506842678757,0.0115623401195544,0.354949,1.36,6.11577127,0.942900692840649,0.00187900969976906,0.00177171954776655
2015-02-12,129.95,16.96,287.6416,0.152310769886966,0.019659927437826,0.354949,1.22,6.01993504,0.672900692840649,0.00187900969976906,0.0012643869288289
2015-02-13,126.04,15.34,235.3156,0.154593068697049,0.0318401411214939,0.4,1.31,6.136,-0.947099307159352,0.0469300096997691,-0.044447379671633
2015-02-17,127.42,14.69,215.7961,0.152453983041782,0.0417366198515472,0.4,1.52,5.876,-1.59709930715935,0.0469300096997691,-0.0749518859764829
2015-02-18,135,15.8,249.64,0.14686825895817,0.0526237883936158,0.4,1.29,6.32,-0.487099307159351,0.0469300096997691,-0.0228595752097391
2015-02-19,131.3,15.45,238.7025,0.141707979680873,0.0389746106949387,0.4,1.18,6.18,-0.837099307159352,0.0469300096997691,-0.0392850786046584
2015-02-20,125.24,15.29,233.7841,0.142067582578767,0.0363632296490399,0.470199,1.14,7.18934271,-0.997099307159353,0.117129009699769,-0.116789254419901
2015-02-23,134.66,14.3,204.49,0.142515914535441,0.0377505343854692,0.470199,1.12,6.7238457,-1.98709930715935,0.117129009699769,-0.232746974022672
2015-02-24,136.26,14.56,211.9936,0.134071534829232,0.0222928559711413,0.470199,1.2,6.84609744,-1.72709930715935,0.117129009699769,-0.202293431500732
2015-02-25,136.33,13.69,187.4161,0.132010444510848,0.0305545329408003,0.470199,1.4,6.43702431,-2.59709930715935,0.117129009699769,-0.304195669939531
2015-02-26,126.2,13.84,191.5456,0.132161743803615,0.02722329733741,0.470199,1.45,6.50755416,-2.44709930715935,0.117129009699769,-0.286626318484566
2015-02-27,126.4,13.91,193.4881,0.121353948362691,0.0392245033004146,0.453731,1.7,6.31139821,-2.37709930715935,0.100661009699769,-0.239281216415282
2015-03-02,126.01,13.34,177.9556,0.109284311541163,0.0498513114489789,0.453731,1.56,6.05277154,-2.94709930715935,0.100661009699769,-0.29665799194415
2015-03-03,123.09,13.04,170.0416,0.107115598176479,0.0464680662335981,0.453731,1.39,5.91665224,-3.24709930715935,0.100661009699769,-0.326856294854081
2015-03-04,127.89,13.86,192.0996,0.0951870163702304,0.0549962231084686,0.453731,1.33,6.28871166,-2.42709930715935,0.100661009699769,-0.24431426690027
2015-03-05,127.26,14.23,202.4929,0.0904180294419907,0.0377188846308218,0.453731,1.31,6.45659213,-2.05709930715935,0.100661009699769,-0.207069693311356
2015-03-06,124.65,14.04,197.1216,0.0780702555468128,0.0245780330451222,0.398026,1.35,5.58828504,-2.24709930715935,0.044956009699769,-0.101020618249
2015-03-09,124.16,15.2,231.04,0.0931717890853342,0.0144673876248484,0.398026,1.76,6.0499952,-1.08709930715935,0.044956009699769,-0.0488716469972681
2015-03-10,123.53,15.06,226.8036,0.0874124392579067,0.00816528154690754,0.398026,1.59,5.99427156,-1.22709930715935,0.044956009699769,-0.0551654883552357
2015-03-11,123.72,16.69,278.5561,0.105840817809987,-0.00551758509583333,0.398026,1.23,6.64305394,0.40290069284065,0.044956009699769,0.0181128074553879
2015-03-12,121.53,16.87,284.5969,0.105036381823603,-0.00318083547285664,0.398026,1.47,6.71469862,0.582900692840649,0.044956009699769,0.0262048892013463
2015-03-13,120.6,15.42,237.7764,0.107670095905098,-0.00127704671319506,0.315961,1.4,4.87211862,-0.867099307159352,-0.037108990300231,0.0321771797787134
2015-03-16,122.83,16,256,0.109678094261751,-0.00734125419466469,0.315961,1.52,5.055376,-0.287099307159352,-0.037108990300231,0.0106539654045794
2015-03-17,125.44,15.61,243.6721,0.114762526858101,-0.00349668315611318,0.315961,1.2,4.93215121,-0.677099307159352,-0.037108990300231,0.0251264716216695
2015-03-18,128.51,15.66,245.2356,0.114182492864302,-0.0108888776745921,0.315961,1.04,4.94794926,-0.627099307159352,-0.037108990300231,0.0232710221066579
2015-03-19,127.95,13.97,195.1609,0.122134398945926,-0.000400015244009566,0.315961,1.19,4.41397517,-2.31709930715935,-0.037108990300231,0.0859852157140482
2015-03-20,131.09,14.07,197.9649,0.123294184146362,-0.00497022949903947,0.271605,1.06,3.82148235,-2.21709930715935,-0.081464990300231,0.180615973552385
2015-03-23,127.12,13.02,169.5204,0.127283135421912,0.00506474671129276,0.271605,1.12,3.5362971,-3.26709930715935,-0.081464990300231,0.266154213367628
2015-03-24,126.82,13.41,179.8281,0.125619003641754,-0.00279022275017926,0.271605,1.25,3.64222305,-2.87709930715935,-0.081464990300231,0.234382867150538
2015-03-25,122.96,13.62,185.5044,0.127344670178801,-0.00864528516306873,0.271605,1.09,3.6992601,-2.66709930715935,-0.081464990300231,0.217275219187489
2015-03-26,122.86,15.44,238.3936,0.13589829782017,-0.0260661754215361,0.271605,1.42,4.1935812,-0.847099307159352,-0.081464990300231,0.069008936841069
2015-03-27,121.8,15.8,249.64,0.13594221462249,-0.0276803579593841,0.384298,1.04,6.0719084,-0.487099307159351,0.031228009699769,-0.015211141888723
2015-03-30,122.69,15.07,227.1049,0.136536059580802,-0.0238375910153472,0.384298,1.24,5.79137086,-1.21709930715935,0.031228009699769,-0.0380075889695544
2015-03-31,120.35,14.51,210.5401,0.143843185683543,-0.00871450653546368,0.384298,1.47,5.57616398,-1.77709930715935,0.031228009699769,-0.0554952744014251
2015-04-01,120.76,15.29,233.7841,0.144617797375658,-0.0236554344006734,0.384298,1.22,5.87591642,-0.997099307159353,0.031228009699769,-0.0311374268356052
2015-04-02,119.92,15.11,228.3121,0.144459804759215,-0.0230797748658773,0.384298,1.51,5.80674278,-1.17709930715935,0.031228009699769,-0.0367584685815636
2015-04-06,120.05,14.67,215.2089,0.144786294652002,-0.0151581708200652,0.353952,1.49,5.19247584,-1.61709930715935,0.000882009699769037,-0.00142629727440434
2015-04-07,121.34,14.74,217.2676,0.146875435857412,-0.00976653401449923,0.353952,1.14,5.21725248,-1.54709930715935,0.000882009699769037,-0.00136455659542051
2015-04-08,124.24,14.78,218.4484,0.138246231116814,0.00244479445909196,0.353952,1.18,5.23141056,-1.50709930715935,0.000882009699769037,-0.00132927620742974
2015-04-09,125.87,13.98,195.4404,0.137876479913255,0.00118712060330317,0.353952,1.14,4.94824896,-2.30709930715935,0.000882009699769037,-0.00203488396724497
2015-04-10,127.22,13.09,171.3481,0.123540977926657,0.0227415527909214,0.287016,1.5,3.75703944,-3.19709930715935,-0.066053990300231,0.211181166623979
2015-04-13,117.46,12.58,158.2564,0.123818150965298,0.0298503682958815,0.287016,0.86,3.61066128,-3.70709930715935,-0.066053990300231,0.244868701677097
2015-04-14,123.64,13.94,194.3236,0.118566376965969,0.0127359009649757,0.287016,1.11,4.00100304,-2.34709930715935,-0.066053990300231,0.155035274868783
2015-04-15,119.71,13.67,186.8689,0.116059506135353,0.0204574717844741,0.287016,1.44,3.92350872,-2.61709930715935,-0.066053990300231,0.172869852249845
2015-04-16,120.37,12.84,164.8656,0.108109360753164,0.0121496687736657,0.287016,0.97,3.68528544,-3.44709930715935,-0.066053990300231,0.227694664199037
2015-04-17,122.24,12.6,158.76,0.107307444613667,0.0146966110126305,0.320675,1.18,4.040505,-3.68709930715935,-0.032394990300231,0.119443546291416
2015-04-20,124.16,13.89,192.9321,0.106717762255128,-0.00876418059475093,0.320675,1.45,4.45417575,-2.39709930715935,-0.032394990300231,0.0776540088041175
2015-04-21,122.77,13.3,176.89,0.110372105907301,0.00531308011476739,0.320675,0.95,4.2649775,-2.98709930715935,-0.032394990300231,0.0967670530812538
2015-04-22,124.07,13.25,175.5625,0.105813082353602,-0.0051410327266721,0.320675,1.07,4.24894375,-3.03709930715935,-0.032394990300231,0.0983868025962654
2015-04-23,123.26,12.71,161.5441,0.107222110113314,0.00168076044106336,0.320675,1.53,4.07577925,-3.57709930715935,-0.032394990300231,0.11588009735839
2015-04-24,119.95,12.48,155.7504,0.105013988400304,0.0101940979313833,0.3147,1.54,3.927456,-3.80709930715935,-0.038369990300231,0.14607836348772
2015-04-27,122.84,12.29,151.0441,0.089459350221488,0.0271103102901007,0.3147,0.98,3.867663,-3.99709930715935,-0.038369990300231,0.153368661644764
2015-04-28,124.02,13.12,172.1344,0.0905774448948546,0.0253406659775486,0.3147,1.02,4.128864,-3.16709930715935,-0.038369990300231,0.121521569695573
2015-04-29,125.36,12.41,154.0081,0.0906524300101937,0.0257403249937322,0.3147,1.15,3.905427,-3.87709930715935,-0.038369990300231,0.148764262808737
2015-04-30,115.96,13.39,179.2921,0.0828885867455595,0.00983053832760383,0.3147,1.16,4.213833,-2.89709930715935,-0.038369990300231,0.11116167231451
2015-05-01,122.37,14.55,211.7025,0.0848985662080959,0.00848466591444907,0.308362,1.5,4.4866671,-1.73709930715935,-0.0447079903002309,0.0776622189750181
2015-05-04,121.68,12.7,161.29,0.0906243487425582,0.0233217063340394,0.308362,1.39,3.9161974,-3.58709930715935,-0.0447079903002309,0.160372001030445
2015-05-05,122.22,12.85,165.1225,0.0904500728628447,0.0227347198738901,0.308362,1.61,3.9624517,-3.43709930715935,-0.0447079903002309,0.153665802485411
2015-05-06,119.74,14.31,204.7761,0.0985927890833665,0.00423973316666792,0.308362,1.5,4.41266022,-1.97709930715935,-0.0447079903002309,0.0883921366470736
2015-05-07,120.73,15.15,229.5225,0.0996337697321111,0.00183809428916604,0.308362,0.93,4.6716843,-1.13709930715935,-0.0447079903002309,0.0508374247948796
2015-05-08,122.93,15.13,228.9169,0.100060544198391,0.00292573172080068,0.270563,0.86,4.09361819,-1.15709930715935,-0.082506990300231,0.0954687813122005
2015-05-11,115.96,12.86,165.3796,0.109249747204646,0.0118462719032655,0.270563,0.86,3.47944018,-3.42709930715935,-0.082506990300231,0.282759649293725
2015-05-12,123.92,13.85,191.8225,0.109576485036807,0.00155440815251762,0.270563,0.35,3.74729755,-2.43709930715935,-0.082506990300231,0.201077728896496
2015-05-13,126.04,13.86,192.0996,0.108842234611396,0.003192139271051,0.270563,1.46,3.75000318,-2.42709930715935,-0.082506990300231,0.200252658993494
2015-05-14,127.63,13.76,189.3376,0.108717786876627,0.00125884546178234,0.270563,1.09,3.72294688,-2.52709930715935,-0.082506990300231,0.208503358023517
2015-05-15,127.56,12.74,162.3076,0.113615723001119,0.00684530776713821,0.267442,0.75,3.40721108,-3.54709930715935,-0.0856279903002309,0.303730985067397
2015-05-18,126.91,12.38,153.2644,0.113552552446394,0.008392279583048,0.267442,1.29,3.31093196,-3.90709930715935,-0.0856279903002309,0.33455706157548
2015-05-19,126.28,12.73,162.0529,0.105405934831824,0.0228112817691049,0.267442,0.86,3.40453666,-3.55709930715935,-0.0856279903002309,0.304587264970399
2015-05-20,125.01,12.85,165.1225,0.101301769777353,0.0129748782886319,0.267442,1.4,3.4366297,-3.43709930715935,-0.0856279903002309,0.294311906134371
2015-05-21,121.11,12.88,165.8944,0.101175815910449,0.0135256872402545,0.267442,0.98,3.44465296,-3.40709930715935,-0.0856279903002309,0.291743066425364
2015-05-22,124.86,12.11,146.6521,0.100103655253081,0.010786226995692,0.252119,0.98,3.05316109,-4.17709930715935,-0.100950990300231,0.421682311640145
2015-05-26,123.06,12.13,147.1369,0.10030285038315,0.00619489170319376,0.252119,0.92,3.05820347,-4.15709930715935,-0.100950990300231,0.419663291834141
2015-05-27,123.6,14.06,197.6836,0.106495334820587,-0.00639052458002975,0.252119,1.25,3.54479314,-2.22709930715935,-0.100950990300231,0.224827880554695
2015-05-28,125.37,13.27,176.0929,0.110311235200884,0.00688028420617393,0.252119,1.09,3.34561913,-3.01709930715935,-0.100950990300231,0.304579162891877
2015-05-29,122.5,13.31,177.1561,0.110072692544334,0.00284732989761061,0.270019,1.42,3.59395289,-2.97709930715935,-0.0830509903002309,0.247251045681716
2015-06-01,122.43,13.84,191.5456,0.111580006992984,0.000256273967764287,0.270019,1.64,3.73706296,-2.44709930715935,-0.0830509903002309,0.203234020822593
2015-06-02,121.17,13.97,195.1609,0.105375072923534,0.0124940871060257,0.270019,0.86,3.77216543,-2.31709930715935,-0.0830509903002309,0.192437392083563
2015-06-03,124.59,14.24,202.7776,0.0986057748451665,0.000621163682373194,0.270019,1.11,3.84507056,-2.04709930715935,-0.0830509903002309,0.170013624702501
2015-06-04,121.98,13.66,186.5956,0.0983418016444893,-0.000198649186191169,0.270019,1.13,3.68845954,-2.62709930715935,-0.0830509903002309,0.218183199076635
2015-06-05,119.62,14.71,216.3841,0.0939358470297724,0.00304876828033063,0.273399,1.35,4.02169929,-1.57709930715935,-0.0796709903002309,0.125649063603194
2015-06-08,118.33,14.21,201.9241,0.0926397171429734,0.00607721054273291,0.273399,1.33,3.88499979,-2.07709930715935,-0.0796709903002309,0.165484558753309
2015-06-09,119.4,15.29,233.7841,0.0945865832242714,-0.00418499007839124,0.273399,0.95,4.18027071,-0.997099307159353,-0.0796709903002309,0.0794398892290598
2015-06-10,120.83,14.47,209.3809,0.0808175575927095,-0.0171347653609359,0.273399,1.06,3.95608353,-1.81709930715935,-0.0796709903002309,0.144770101275249
2015-06-11,125.32,13.22,174.7684,0.0904713350976314,-6.17499459885096e-05,0.273399,0.44,3.61433478,-3.06709930715935,-0.0796709903002309,0.244358839150538
2015-06-12,119.26,12.85,165.1225,0.090001524835703,0.00462930783625826,0.200375,0.85,2.57481875,-3.43709930715935,-0.152694990300231,0.524827845367628
2015-06-15,119.25,13.78,189.8884,0.0934349387123803,-0.00208463101927592,0.200375,1.2,2.7611675,-2.50709930715935,-0.152694990300231,0.382821504388413
2015-06-16,120.23,15.39,236.8521,0.0858621258916803,-0.0174393854627111,0.200375,0.83,3.08377125,-0.897099307159351,-0.152694990300231,0.136982570005041
2015-06-17,119.09,14.81,219.3361,0.0886492634368608,-0.0125338804455559,0.200375,0.63,2.96755375,-1.47709930715935,-0.152694990300231,0.225545664379175
2015-06-18,120.17,14.5,210.25,0.0881735115166876,-0.0135994757246118,0.200375,0.95,2.9054375,-1.78709930715935,-0.152694990300231,0.272881111372247
2015-06-19,119.5,13.19,173.9761,0.0953835081258682,-0.00310185771654403,0.254083,0.78,3.35135477,-3.09709930715935,-0.0989869903002309,0.306572539076635
2015-06-22,120.52,13.96,194.8816,0.0971044856599342,-0.00759752545490944,0.254083,1.11,3.54699868,-2.32709930715935,-0.0989869903002309,0.230352556545457
2015-06-23,122.78,12.74,162.3076,0.0993420151307026,-0.0037473566716173,0.254083,1.13,3.23701742,-3.54709930715935,-0.0989869903002309,0.351116684711739
2015-06-24,119.52,12.11,146.6521,0.0990902454478352,-0.000875240629390817,0.254083,1.09,3.07694513,-4.17709930715935,-0.0989869903002309,0.413478488600884
2015-06-25,122.68,13.26,175.8276,0.0956933492959956,0.00207938775735084,0.254083,1.12,3.36914058,-3.02709930715935,-0.0989869903002309,0.299643449755619
2015-06-26,123.07,14.01,196.2801,0.0903499537121475,-0.0100195121411595,0.355556,1.18,4.98133956,-2.27709930715935,0.00248600969976903,-0.00566089096493549
2015-06-29,124.54,14.02,196.5604,0.0903049204240443,-0.0090849431224731,0.355556,1.21,4.98489512,-2.26709930715935,0.00248600969976903,-0.0056360308679378
2015-06-30,123.88,18.85,355.3225,0.11396889080208,-0.0238905199917703,0.355556,1.4,6.7022306,2.56290069284065,0.00248600969976903,0.00637139598194663
2015-07-01,120.14,18.23,332.3329,0.114198527932389,-0.0232929636877728,0.355556,1.11,6.48178588,1.94290069284065,0.00248600969976903,0.00483006996808982
2015-07-02,121.52,16.09,258.8881,0.117534012089342,-0.0153716168728204,0.355556,1.45,5.72089604,-0.197099307159352,0.00248600969976903,-0.000489990789415905
2015-07-06,118.68,16.79,281.9041,0.117092848636141,-0.0177963822016629,0.226121,0.94,3.79657159,0.502900692840647,-0.126948990300231,-0.0638427351774068
2015-07-07,117.37,17.01,289.3401,0.114205285525209,-0.013005033698791,0.226121,1,3.84631821,0.72290069284065,-0.126948990300231,-0.0917715130434579
2015-07-08,118.25,16.09,258.8881,0.116461226571652,-0.00550529998548743,0.226121,1.21,3.63828689,-0.197099307159352,-0.126948990300231,0.0250215580327548
2015-07-09,120.34,19.66,386.5156,0.128269977498651,-0.0158027118142989,0.226121,1.81,4.44553886,3.37290069284065,-0.126948990300231,-0.42818633733907
2015-07-10,118.52,19.97,398.8009,0.12863981051351,-0.0139613930462366,0.27907,1.24,5.5730279,3.68290069284065,-0.073999990300231,-0.272534615546922
2015-07-13,121.57,16.83,283.2489,0.129005268135138,-0.0136689025288446,0.27907,1.11,4.6967481,0.542900692840647,-0.073999990300231,-0.0401746460041965
2015-07-14,123.11,13.9,193.21,0.135021806978683,-0.0044006667255907,0.27907,0.47,3.879073,-2.38709930715935,-0.073999990300231,0.17664532557548
2015-07-15,123.06,13.37,178.7569,0.13356878403108,0.00706155118744789,0.27907,0.95,3.7311659,-2.91709930715935,-0.073999990300231,0.215865320434603
2015-07-16,124.67,13.23,175.0329,0.13241904980661,0.0109595236029678,0.27907,1.05,3.6920961,-3.05709930715935,-0.073999990300231,0.226225319076635
2015-07-17,127.91,12.11,146.6521,0.133785452067778,0.0132685132328563,0.308108,0.91,3.73118788,-4.17709930715935,-0.044961990300231,0.1878106985316
2015-07-20,125.06,11.95,142.8025,0.133708994988063,0.0123964228331666,0.308108,1.1,3.6818906,-4.33709930715935,-0.044961990300231,0.195004616979637
2015-07-21,124.9,12.25,150.0625,0.129413013017639,0.00331331841736038,0.308108,1.2,3.774323,-4.03709930715935,-0.044961990300231,0.181516019889568
2015-07-22,130.42,12.22,149.3284,0.128845252711128,0.00446918078358838,0.308108,1.09,3.76507976,-4.06709930715935,-0.044961990300231,0.182864879598575
2015-07-23,123.18,12.12,146.8944,0.127251384088427,-0.00410668502573586,0.308108,0.8,3.73426896,-4.16709930715935,-0.044961990300231,0.187361078628598
2015-07-24,126.32,12.64,159.7696,0.12861130647952,-0.0104346303876452,0.3254,0.96,4.113056,-3.64709930715935,-0.0276699903002309,0.100915202453078
2015-07-27,126.67,13.74,188.7876,0.131394092850873,-0.0138151248257996,0.3254,1.61,4.470996,-2.54709930715935,-0.0276699903002309,0.0704782131228242
2015-07-28,123.52,15.6,243.36,0.132377970139819,-0.0166288799183043,0.3254,1.19,5.07624,-0.687099307159352,-0.0276699903002309,0.0190120311643947
2015-07-29,121.03,13.44,180.6336,0.139958104027168,-0.00398583555487431,0.3254,1.19,4.373376,-2.84709930715935,-0.0276699903002309,0.0787792102128935
2015-07-30,122.06,12.5,156.25,0.119482375550914,0.0244502976133862,0.3254,0.98,4.0675,-3.78709930715935,-0.0276699903002309,0.104789001095111
2015-07-31,124.2,12.13,147.1369,0.119415915440557,0.0218238944341893,0.211055,1.06,2.56009715,-4.15709930715935,-0.142014990300231,0.590370417783332
2015-08-03,119.32,12.12,146.8944,0.117954510817789,0.0126375071723519,0.211055,1.51,2.5579866,-4.16709930715935,-0.142014990300231,0.591790567686335
2015-08-04,119.79,12.56,157.7536,0.118497606461441,0.0101849582883311,0.211055,0.96,2.6508508,-3.72709930715935,-0.142014990300231,0.529303971954233
2015-08-05,119.1,13,169,0.117879741994485,0.01180192839655,0.211055,1.1,2.743715,-3.28709930715935,-0.142014990300231,0.466817376222131
2015-08-06,126.09,12.51,156.5001,0.116580323486741,0.00884923429564743,0.211055,0.98,2.64029805,-3.77709930715935,-0.142014990300231,0.536404721469244
2015-08-07,117.82,13.77,189.6129,0.103230970220122,0.0178590010342079,0.243187,1.16,3.34868499,-2.51709930715935,-0.109882990300231,0.276586398753309
2015-08-10,121.54,13.39,179.2921,0.103879828818154,0.0127203280725725,0.243187,1.3,3.25627393,-2.89709930715935,-0.109882990300231,0.318341935067397
2015-08-11,124.37,12.23,149.5729,0.104546116619003,0.0131842705783134,0.243187,0.37,2.97417701,-4.05709930715935,-0.109882990300231,0.445806203815665
2015-08-12,119.97,13.71,187.9641,0.103135952002283,-0.00742413781755413,0.243187,1.07,3.33409377,-2.57709930715935,-0.109882990300231,0.283179378171323
2015-08-13,119.96,13.61,185.2321,0.101789842786363,-0.0109178676865636,0.243187,1.01,3.30977507,-2.67709930715935,-0.109882990300231,0.294167677201346
2015-08-14,119.37,13.49,181.9801,0.101821484825847,-0.0114585854730036,0.304519,0.93,4.10796131,-2.79709930715935,-0.048550990300231,0.135801941330676
2015-08-17,120.27,12.83,164.6089,0.0984414074951517,-0.0155369921524668,0.304519,1.03,3.90697877,-3.45709930715935,-0.048550990300231,0.167845594928829
2015-08-18,124.34,13.02,169.5204,0.100409123553304,-0.0114446944226652,0.304519,0.71,3.96483738,-3.26709930715935,-0.048550990300231,0.158620906771785
2015-08-19,122.14,13.79,190.1641,0.100538360500979,-0.0148445403166724,0.304519,0.87,4.19931701,-2.49709930715935,-0.048550990300231,0.121236644240607
2015-08-20,118.76,15.25,232.5625,0.103260038400547,-0.0188630015934823,0.304519,1.06,4.64391475,-1.03709930715935,-0.048550990300231,0.0503521984022699
2015-08-21,130.04,19.14,366.3396,0.125208996256287,-0.0377983635375552,0.268199,1.36,5.13332886,2.85290069284065,-0.0848709903002309,-0.242128507029601
2015-08-24,129.46,28.03,785.6809,0.163810586705778,-0.064475413138358,0.268199,1.65,7.51761797,11.7429006928406,-0.0848709903002309,-0.996631610798654
2015-08-25,126.78,40.74,1659.7476,0.207242653583181,-0.0939258092254791,0.268199,1.34,10.92642726,24.4529006928407,-0.0848709903002309,-2.07534189751459
2015-08-26,124.35,36.02,1297.4404,0.209627877530582,-0.10174832168844,0.268199,1.37,9.66052798,19.7329006928407,-0.0848709903002309,-1.6747508232975
2015-08-27,126.31,30.32,919.3024,0.251547480444551,-0.0757670569778561,0.268199,0.96,8.13179368,14.0329006928406,-0.0848709903002309,-1.19098617858618
2015-08-28,130.38,26.1,681.21,0.266871172177507,-0.059051925159209,0.325,1.42,8.4825,9.81290069284065,-0.0280699903002309,-0.275448027265166
2015-08-31,129.36,26.05,678.6025,0.26695652321382,-0.0584718092503085,0.325,1.54,8.46625,9.76290069284065,-0.0280699903002309,-0.274044527750155
2015-09-01,125.35,28.43,808.2649,0.267658328578009,-0.0646247164511342,0.325,1.41,9.23975,12.1429006928406,-0.0280699903002309,-0.340851104664705
2015-09-02,125.35,31.4,985.96,0.283446590797372,-0.0918866555155615,0.325,1.34,10.205,15.1129006928406,-0.0280699903002309,-0.42421897585639
2015-09-03,132.43,26.09,680.6881,0.293966895666474,-0.0715067361281267,0.325,1.87,8.47925,9.80290069284065,-0.0280699903002309,-0.275167327362164
2015-09-04,142.19,25.61,655.8721,0.29350046880498,-0.0734524594332617,0.323843,1.29,8.29361923,9.32290069284065,-0.029226990300231,-0.27248032811967
2015-09-08,132.37,27.8,772.84,0.296100239514942,-0.0811175682472465,0.323843,1.85,9.0028354,11.5129006928406,-0.029226990300231,-0.336487436877176
2015-09-09,137.03,24.9,620.01,0.312308927123371,-0.0534649360166792,0.323843,1.01,8.0636907,8.61290069284065,-0.029226990300231,-0.251729165006506
2015-09-10,131.42,26.23,688.0129,0.309549643779783,-0.0801868755675965,0.323843,1.2,8.49440189,9.94290069284065,-0.029226990300231,-0.290601062105813
2015-09-11,118.18,24.37,593.8969,0.310332283627179,-0.0653196700485541,0.346499,1.31,8.44418063,8.08290069284065,-0.00657099030023095,-0.0531126620503859
2015-09-14,142.93,23.2,538.24,0.31115323653724,-0.0617922815261229,0.346499,1.33,8.0387768,6.91290069284065,-0.00657099030023095,-0.0454246033991157
2015-09-15,136,24.25,588.0625,0.311116357631101,-0.0646143619506212,0.346499,0.93,8.40260075,7.96290069284065,-0.00657099030023095,-0.0523241432143582
2015-09-16,142.16,22.54,508.0516,0.315100662419697,-0.0557689040761531,0.346499,1.2,7.81008746,6.25290069284065,-0.00657099030023095,-0.0410877498009633
2015-09-17,137.49,21.35,455.8225,0.316416813435898,-0.0522991482608877,0.346499,1.39,7.39775365,5.06290069284065,-0.00657099030023095,-0.0332682713436885
2015-09-18,119.47,21.14,446.8996,0.316416535935138,-0.0522344652554185,0.332645,0.88,7.0321153,4.85290069284065,-0.0204249903002309,-0.0991204495792542
2015-09-21,135.45,22.28,496.3984,0.319453958630094,-0.0602159748408653,0.332645,1.24,7.4113306,5.99290069284065,-0.0204249903002309,-0.122404938521517
2015-09-22,135.94,20.14,405.6196,0.313123270537576,-0.0343601892894458,0.332645,1.21,6.6994703,3.85290069284065,-0.0204249903002309,-0.0786954592790233
2015-09-23,136.71,22.44,503.5536,0.295574508991662,-0.0143858696280157,0.332645,1.05,7.4645538,6.15290069284065,-0.0204249903002309,-0.125672936969554
2015-09-24,134.03,22.13,489.7369,0.258512354721954,0.0237747923597915,0.332645,1.15,7.36143385,5.84290069284065,-0.0204249903002309,-0.119341189976483
2015-09-25,135.16,23.47,550.8409,0.253536868896081,0.0340204131117634,0.321199,0.95,7.53854053,7.18290069284065,-0.0318709903002309,-0.228926158309046
2015-09-28,134.18,23.62,557.9044,0.215615965585065,-0.00473676260471922,0.321199,1.39,7.58672038,7.33290069284065,-0.0318709903002309,-0.233706806854081
2015-09-29,136.71,27.63,763.4169,0.214387296407223,-0.0547452441703662,0.321199,1.33,8.87472837,11.3429006928406,-0.0318709903002309,-0.361509477958007
2015-09-30,113.9,26.83,719.8489,0.214515978942175,-0.0541216925448627,0.321199,1.46,8.61776917,10.5429006928406,-0.0318709903002309,-0.336012685717822
2015-10-01,124.81,24.5,600.25,0.225716127734406,-0.0267987189877159,0.321199,0.67,7.8693755,8.21290069284065,-0.0318709903002309,-0.261753278318284
2015-10-02,115.75,22.55,508.5025,0.200135886723956,0.00519587271968369,0.281059,0.93,6.33788045,6.26290069284065,-0.0720109903002309,-0.450997681043458
2015-10-05,132.83,20.94,438.4836,0.196149599447737,0.00128197914086403,0.281059,1.2,5.88537546,4.65290069284065,-0.0720109903002309,-0.335059986660086
2015-10-06,129.32,19.54,381.8116,0.20590774964053,0.0182424348989594,0.281059,1.18,5.49189286,3.25290069284065,-0.0720109903002309,-0.234244600239762
2015-10-07,132.39,19.4,376.36,0.198015248115939,0.0300960389351115,0.281059,1.09,5.4525446,3.11290069284065,-0.0720109903002309,-0.22416306159773
2015-10-08,136.69,18.4,338.56,0.180889618425043,0.0133259984140821,0.281059,1.15,5.1714856,2.11290069284065,-0.0720109903002309,-0.152152071297499
2015-10-09,134.66,17.42,303.4564,0.174782861364676,0.0361007683916892,0.375238,0.89,6.53664596,1.13290069284065,0.0221680096997691,0.0251141535477666
2015-10-12,137.25,17.08,291.7264,0.174329564081474,0.0315615608079076,0.375238,0.99,6.40906504,0.792900692840647,0.0221680096997691,0.0175770302498451
2015-10-13,133.81,16.17,261.4689,0.173993828187362,0.028359250362981,0.375238,1.06,6.06759846,-0.11709930715935,0.0221680096997691,-0.00259585857694471
2015-10-14,135.82,17.67,312.2289,0.175334937853059,0.0256084678783619,0.375238,0.74,6.63045546,1.38290069284065,0.0221680096997691,0.0306561559727089
2015-10-15,144.72,18.03,325.0809,0.171258703853383,0.00813129270911794,0.375238,1.03,6.76554114,1.74290069284065,0.0221680096997691,0.0386366394646257
2015-10-16,135.04,16.05,257.6025,0.176182791510767,0.0142071523309255,0.340816,1.24,5.4700968,-0.237099307159351,-0.0122539903002309,0.00290541261012216
2015-10-19,139.92,15.05,226.5025,0.176260080883678,0.0213315042142348,0.340816,1.07,5.1292808,-1.23709930715935,-0.0122539903002309,0.0151594029103531
2015-10-20,140.7,14.98,224.4004,0.164758210723769,0.037872724053071,0.340816,1,5.10542368,-1.30709930715935,-0.0122539903002309,0.0160171822313693
